student_id,programa,semestre,edad,genero,horas_estudio_semana,horas_sueno_noche,tiempo_desplazamiento_min,medio_transporte,nivel_estres,satisfaccion_academica,dias_ejercicio_semana,horas_sociales_semana,uso_ia_generativa,confianza_programando,area_interes_datos,modalidad_preferida,promedio_acumulado,fecha_encuesta
E0176,Ciencia de Datos,8,21,Hombre,18.4,,44,TransMilenio,5,3,2,5.9,A veces,2,No estoy seguro,Presencial,3.12,2026-08-04
E0177,Economía,5,22,Hombre,14.4,7.6,28,Carro,4,5,3,11.5,Frecuentemente,4,IA y ML,Híbrida,3.4,2026-08-16
E0178,Psicología,5,21,Hombre,16.8,6.6,73,Bus,4,4,3,6.6,Todos los días,1,IA y ML,Presencial,3.69,2026-08-21
E0179,Ciencia de Datos,1,20,Mujer,6.5,7.1,45,Caminando,4,5,4,2.4,Frecuentemente,4,Visualización,Presencial,3.49,2026-08-02
E0180,Ingeniería Industrial,3,16,Hombre,18.6,6.7,104,Bus,4,4,4,8.9,Frecuentemente,3,Visualización,Presencial,4.1,2026-08-06
E0181,Administración,4,24,Mujer,18.1,6.9,82,TransMilenio,3,4,4,10.1,Frecuentemente,4,No estoy seguro,Virtual,3.45,2026-08-05
E0182,Economía,2,19,Mujer,13.8,7.2,30,Moto,3,4,2,11.1,A veces,1,Ciencia social computacional,Presencial,3.64,2026-08-04
E0183,Ciencia de Datos,9,23,Hombre,15.1,6.3,43,Bus,5,3,4,6.3,Frecuentemente,4,No estoy seguro,Presencial,3.5,2026-08-08
E0184,Diseño,6,23,Hombre,9.3,6.1,16,Bicicleta,2,2,2,13.0,A veces,4,Visualización,Presencial,3.56,2026-08-08
E0185,Economía,2,18,Hombre,11.3,,72,Carro,5,4,5,7.4,Frecuentemente,1,No estoy seguro,Híbrida,3.76,2026-08-08
E0186,Ingeniería Industrial,2,19,Hombre,9.5,6.6,71,TransMilenio,4,3,4,4.2,Todos los días,4,Visualización,Híbrida,3.64,2026-08-13
E0187,Ingeniería de Sistemas,1,21,Mujer,18.1,6.9,111,Moto,4,5,5,8.8,A veces,4,No estoy seguro,Presencial,3.86,2026-08-07
E0188,Administración,5,23,Hombre,25.7,6.9,40,Carro,4,3,4,7.3,Nunca,3,IA y ML,Presencial,3.96,2026-08-17
E0189,Ciencia de Datos,3,18,Mujer,13.5,6.1,71,Carro,5,4,5,6.8,Frecuentemente,4,Visualización,Presencial,4.11,2026-08-11
E0190,Psicología,1,16,Mujer,13.7,8.3,24,TransMilenio,4,5,3,9.0,Frecuentemente,4,Ciencia social computacional,Presencial,3.91,2026-08-21
E0191,Ingeniería Industrial,3,20,Prefiere no responder,11.1,5.8,95,Bus,4,3,4,5.9,Frecuentemente,3,Ingeniería de datos,Presencial,3.07,2026-08-09
E0192,Economía,1,18,Hombre,7.6,5.7,49,TransMilenio,4,3,0,3.8,Todos los días,4,Analítica de negocio,Presencial,3.19,2026-08-18
E0193,Ingeniería de Sistemas,5,25,Mujer,25.7,6.9,96,Carro,4,4,3,1.8,A veces,3,IA y ML,Presencial,3.93,2026-08-15
E0194,Ciencia de Datos,4,22,Hombre,6.1,6.0,84,Bus,5,4,3,7.4,A veces,3,No estoy seguro,Virtual,2.94,2026-08-09
E0195,Diseño,7,24,Mujer,8.3,8.1,48,Caminando,4,4,1,8.7,Frecuentemente,2,IA y ML,Híbrida,3.63,2026-08-19
E0196,Ingeniería de Sistemas,5,19,Hombre,15.0,7.1,14,Caminando,5,3,4,4.9,Frecuentemente,4,IA y ML,Presencial,3.19,2026-08-01
E0197,Administración,2,17,Hombre,0.3,6.0,40,Carro,3,4,2,6.9,A veces,2,Ingeniería de datos,Presencial,3.42,2026-08-20
E0198,Ciencia de Datos,2,19,Hombre,11.7,8.0,7,TransMilenio,3,4,3,8.3,A veces,3,IA y ML,Presencial,3.32,2026-08-19
E0199,Ingeniería de Sistemas,5,20,Mujer,9.5,6.9,75,Carro,4,4,3,3.7,A veces,3,Visualización,Presencial,3.0,2026-08-12
E0200,Administración,1,20,Mujer,3.4,7.1,14,Bicicleta,3,5,5,11.9,Nunca,2,Ciencia social computacional,Presencial,3.71,2026-08-12
E0201,Administración,5,21,Mujer,15.7,5.4,82,TransMilenio,5,4,2,1.1,Frecuentemente,3,IA y ML,Presencial,3.84,2026-08-19
E0202,Ciencia de Datos,2,21,Hombre,10.4,4.6,50,TransMilenio,4,3,0,10.3,Todos los días,4,Ingeniería de datos,Presencial,2.52,2026-08-05
E0203,Ciencia de Datos,2,17,Mujer,18.4,6.3,19,TransMilenio,4,3,4,6.2,A veces,5,Visualización,Híbrida,2.87,2026-08-18
E0204,Diseño,4,20,Hombre,3.9,7.3,89,TransMilenio,3,5,5,7.8,Todos los días,1,Analítica de negocio,Presencial,3.36,2026-08-12
E0205,Economía,1,17,Hombre,7.8,5.3,0,Bus,4,4,2,7.2,Nunca,3,IA y ML,Híbrida,3.7,2026-08-05
E0206,Administración,4,20,Hombre,12.1,8.5,62,TransMilenio,4,3,5,3.2,Frecuentemente,3,Ciencia social computacional,Presencial,4.11,2026-08-02
E0207,Psicología,1,22,Prefiere no responder,10.4,8.0,73,Carro,4,4,0,12.4,Frecuentemente,1,Ingeniería de datos,Híbrida,3.06,2026-08-07
E0208,Ingeniería Industrial,3,21,Mujer,22.8,7.4,82,Bus,3,5,4,12.4,A veces,2,IA y ML,Presencial,4.16,2026-08-11
E0209,Economía,4,18,Hombre,13.3,8.4,42,Bicicleta,3,3,2,1.5,A veces,2,Visualización,Presencial,3.24,2026-08-11
E0210,Ingeniería Industrial,7,21,Hombre,32.7,5.6,58,Bicicleta,5,3,2,10.2,Frecuentemente,3,IA y ML,Híbrida,3.5,2026-08-13
E0211,Diseño,6,21,Hombre,16.1,8.8,64,Caminando,3,4,3,10.6,Frecuentemente,2,No estoy seguro,Presencial,4.1,2026-08-01
E0212,Economía,3,21,Mujer,22.8,,3,TransMilenio,5,2,2,3.5,Frecuentemente,4,IA y ML,Presencial,3.7,2026-08-02
E0213,Ciencia de Datos,7,23,Hombre,16.2,6.5,50,Carro,5,3,3,5.5,Frecuentemente,2,Ingeniería de datos,Híbrida,2.96,2026-08-03
E0214,Ingeniería Industrial,2,18,Hombre,14.1,6.4,38,Moto,3,5,4,8.9,A veces,3,No estoy seguro,Presencial,2.91,2026-08-21
E0215,Ciencia de Datos,2,16,Hombre,13.5,6.1,86,Carro,4,4,3,4.1,Todos los días,3,Analítica de negocio,Híbrida,3.62,2026-08-14
E0216,Diseño,3,21,Mujer,12.8,6.4,38,TransMilenio,4,3,5,10.4,Todos los días,1,IA y ML,Presencial,3.25,2026-08-09
E0217,Ciencia de Datos,3,18,Mujer,20.9,7.9,83,Caminando,5,3,5,5.3,Frecuentemente,3,Visualización,Presencial,3.45,2026-08-01
E0218,Ingeniería Industrial,6,22,Hombre,10.1,6.7,78,Carro,3,5,0,10.8,Frecuentemente,4,IA y ML,Presencial,3.73,2026-08-05
E0219,Diseño,5,24,Hombre,15.9,5.0,75,Caminando,4,3,1,8.4,A veces,3,No estoy seguro,Presencial,3.23,2026-08-13
E0220,Ingeniería Industrial,3,20,Mujer,6.4,5.9,59,Bus,3,4,4,2.6,Frecuentemente,3,Analítica de negocio,Presencial,3.64,2026-08-19
E0221,Economía,7,22,Hombre,17.3,7.3,42,Bus,4,4,3,11.3,Frecuentemente,2,Analítica de negocio,Presencial,3.83,2026-08-17
E0222,Economía,4,20,Hombre,25.4,6.1,40,Bus,3,3,4,9.9,Todos los días,3,Ciencia social computacional,Presencial,3.99,2026-08-16
E0223,Diseño,8,23,Mujer,21.6,7.8,49,TransMilenio,4,3,1,6.0,A veces,2,IA y ML,Presencial,3.24,2026-08-21
E0224,Administración,4,21,Hombre,16.6,7.6,85,TransMilenio,4,4,3,10.7,Todos los días,2,IA y ML,Presencial,3.32,2026-08-10
E0225,Psicología,4,23,Hombre,12.6,7.0,39,Carro,4,4,0,5.7,Frecuentemente,3,No estoy seguro,Presencial,3.72,2026-08-05
E0226,Ciencia de Datos,5,22,Hombre,27.9,6.4,60,TransMilenio,4,4,5,9.9,Frecuentemente,4,IA y ML,Presencial,3.91,2026-08-01
E0227,Diseño,4,18,Hombre,15.3,7.1,32,Caminando,4,4,1,2.6,Frecuentemente,2,Ingeniería de datos,Presencial,3.74,2026-08-08
E0228,Diseño,5,23,Hombre,21.2,6.8,55,Bicicleta,5,4,1,7.3,A veces,3,IA y ML,Presencial,3.2,2026-08-19
E0229,Ingeniería Industrial,5,20,Mujer,16.2,8.2,53,Bicicleta,3,4,3,5.6,A veces,2,Analítica de negocio,Presencial,3.61,2026-08-04
E0230,Administración,1,16,Mujer,15.9,7.2,80,Bus,3,4,2,6.2,Todos los días,3,IA y ML,Híbrida,3.59,2026-08-14
E0231,Ciencia de Datos,4,22,Hombre,14.4,4.8,19,TransMilenio,5,4,2,8.2,Frecuentemente,3,IA y ML,Híbrida,3.57,2026-08-07
E0232,Ciencia de Datos,3,18,Mujer,11.4,7.0,59,TransMilenio,4,4,6,8.0,A veces,2,Visualización,Híbrida,3.68,2026-08-03
E0233,Diseño,1,18,Hombre,8.7,6.6,60,Moto,3,4,3,11.0,Frecuentemente,3,Visualización,Presencial,3.32,2026-08-17
E0234,Psicología,5,23,Hombre,10.4,6.0,0,Carro,4,3,4,7.1,Frecuentemente,2,IA y ML,Presencial,3.28,2026-08-21
E0235,Administración,4,23,Hombre,12.0,,10,TransMilenio,3,4,4,8.5,Frecuentemente,2,IA y ML,Presencial,3.6,2026-08-06
E0236,Psicología,6,20,Hombre,7.6,7.3,95,Caminando,4,4,3,13.7,A veces,4,Ingeniería de datos,Presencial,3.82,2026-08-20
E0237,Ciencia de Datos,7,19,Hombre,16.4,7.4,98,Carro,3,4,4,8.9,A veces,2,Ciencia social computacional,Presencial,3.28,2026-08-18
E0238,Ciencia de Datos,3,18,Hombre,24.2,6.5,56,Carro,5,4,2,4.3,A veces,2,IA y ML,Presencial,4.02,2026-08-09
E0239,Ingeniería de Sistemas,2,18,Hombre,16.3,8.3,14,TransMilenio,4,4,4,5.6,Nunca,3,IA y ML,Presencial,3.32,2026-08-05
E0240,Administración,5,21,Mujer,11.3,6.4,,Caminando,3,4,2,12.7,A veces,3,IA y ML,Presencial,3.36,2026-08-07
E0241,Administración,1,19,Mujer,10.5,7.7,0,TransMilenio,3,5,3,15.4,A veces,1,Visualización,Presencial,3.78,2026-08-12
E0242,Ingeniería Industrial,7,19,Mujer,19.1,7.9,70,Bus,5,3,0,0.7,A veces,2,No estoy seguro,Presencial,3.34,2026-08-11
E0243,Ingeniería Industrial,3,21,Mujer,12.6,6.3,0,Bus,4,2,0,6.0,Nunca,3,Ingeniería de datos,Presencial,3.84,2026-08-03
E0244,Ingeniería Industrial,3,19,Hombre,16.8,6.6,54,Bicicleta,2,4,5,12.2,Nunca,4,IA y ML,Híbrida,3.49,2026-08-15
E0245,Economía,6,24,Mujer,13.0,5.3,38,Moto,5,3,2,0,Frecuentemente,3,IA y ML,Presencial,2.93,2026-08-19
E0246,Ingeniería de Sistemas,2,18,Hombre,9.0,6.3,54,TransMilenio,4,4,3,8.6,Frecuentemente,4,Analítica de negocio,Presencial,3.14,2026-08-16
E0247,Psicología,4,21,Mujer,15.3,7.5,79,Bus,4,3,2,11.5,A veces,4,Analítica de negocio,Presencial,3.32,2026-08-20
E0248,Administración,4,20,Hombre,12.3,7.2,25,Caminando,4,4,1,3.9,A veces,2,,Presencial,3.3,2026-08-18
E0249,Ciencia de Datos,5,21,Mujer,16.8,6.9,56,TransMilenio,4,3,4,4.3,Frecuentemente,4,IA y ML,Presencial,3.51,2026-08-09
E0250,Administración,3,22,Mujer,18.0,7.8,9,Caminando,5,5,3,14.7,A veces,3,Visualización,Híbrida,3.44,2026-08-17
E0251,Economía,4,22,No binario,19.4,6.7,,Carro,3,5,4,7.4,Nunca,4,Ingeniería de datos,Virtual,3.64,2026-08-01
E0252,Ciencia de Datos,6,22,Hombre,21.3,7.1,52,Bicicleta,3,4,2,9.8,A veces,5,No estoy seguro,Virtual,3.91,2026-08-21
E0253,Ciencia de Datos,3,21,Hombre,20.3,,37,Carro,5,3,6,7.7,A veces,3,Ingeniería de datos,Presencial,4.04,2026-08-18
E0254,Ingeniería Industrial,5,21,Mujer,14.1,6.0,89,TransMilenio,5,2,2,7.3,A veces,2,Analítica de negocio,Presencial,3.55,2026-08-21
E0255,Ingeniería de Sistemas,3,16,Hombre,10.3,7.9,48,Moto,4,4,2,5.4,A veces,2,Analítica de negocio,Presencial,3.4,2026-08-03
E0256,Ciencia de Datos,5,22,Mujer,16.2,7.3,63,TransMilenio,3,4,0,8.9,Frecuentemente,4,Ingeniería de datos,Presencial,3.66,2026-08-07
E0257,Economía,7,21,Mujer,16.4,6.1,,Caminando,3,4,2,4.9,Frecuentemente,2,Ciencia social computacional,Presencial,3.59,2026-08-04
E0258,Administración,6,21,Hombre,17.9,6.8,91,TransMilenio,4,3,5,11.7,A veces,1,No estoy seguro,Presencial,3.64,2026-08-06
E0259,Ingeniería de Sistemas,1,19,Hombre,2.7,5.7,81,Moto,3,4,1,3.5,A veces,2,IA y ML,Presencial,2.94,2026-08-09
E0260,Ingeniería Industrial,5,17,Mujer,21.6,7.6,57,TransMilenio,5,5,7,8.3,A veces,2,No estoy seguro,Híbrida,4.08,2026-08-18
E0261,Ingeniería de Sistemas,2,18,Mujer,11.1,7.1,46,TransMilenio,5,4,4,3.1,A veces,3,IA y ML,Presencial,2.98,2026-08-19
E0262,Administración,4,23,Mujer,20.8,7.2,26,Bicicleta,5,3,4,4.9,Todos los días,4,Ciencia social computacional,Híbrida,3.91,2026-08-01
E0263,Economía,3,20,Hombre,12.3,8.0,32,TransMilenio,4,3,0,14.7,Frecuentemente,2,IA y ML,Presencial,3.55,2026-08-11
E0264,Ciencia de Datos,3,20,Mujer,14.5,7.8,69,Bicicleta,4,4,1,6.5,Frecuentemente,4,,Presencial,3.95,2026-08-03
E0265,Ingeniería Industrial,1,20,Hombre,17.4,7.6,40,Bus,4,3,0,10.0,Frecuentemente,3,Ciencia social computacional,Presencial,2.89,2026-08-08
E0266,Ciencia de Datos,5,19,Hombre,24.1,7.1,58,Moto,5,3,3,7.2,Frecuentemente,4,IA y ML,Presencial,3.81,2026-08-18
E0267,Ingeniería Industrial,1,18,Hombre,0.8,5.0,38,Bus,3,5,1,8.5,A veces,3,Ingeniería de datos,Presencial,2.38,2026-08-03
E0268,Ingeniería de Sistemas,5,21,Hombre,28.2,7.0,48,Caminando,4,4,0,15.6,Nunca,3,Visualización,Presencial,4.31,2026-08-17
E0269,Psicología,1,18,Mujer,17.2,6.6,6,TransMilenio,4,4,1,3.9,Todos los días,5,IA y ML,Presencial,3.47,2026-08-01
E0270,Psicología,6,23,Mujer,17.4,6.4,61,Bicicleta,3,4,4,4.1,A veces,2,Analítica de negocio,Presencial,3.4,2026-08-15
E0271,Ingeniería de Sistemas,4,22,Hombre,19.8,5.2,36,Carro,5,5,7,10.0,Todos los días,3,No estoy seguro,Presencial,2.62,2026-08-04
E0272,Ciencia de Datos,2,20,Mujer,11.6,5.9,120,Moto,4,5,4,3.0,Frecuentemente,4,IA y ML,Presencial,3.5,2026-08-20
E0273,Economía,2,18,Hombre,14.4,7.1,95,TransMilenio,5,4,1,6.3,A veces,2,Visualización,Presencial,3.46,2026-08-01
E0274,Psicología,6,23,Hombre,17.4,7.0,70,TransMilenio,5,3,1,3.7,Todos los días,3,Ciencia social computacional,Presencial,3.23,2026-08-13
E0275,Administración,1,22,Hombre,5.4,6.7,50,TransMilenio,3,3,4,10.7,Frecuentemente,2,No estoy seguro,Presencial,2.94,2026-08-02
E0276,Ciencia de Datos,6,18,Hombre,22.8,6.7,68,TransMilenio,5,3,4,5.3,Frecuentemente,4,IA y ML,Presencial,3.73,2026-08-18
E0277,Ciencia de Datos,2,21,Mujer,6.9,6.2,61,TransMilenio,5,3,0,9.6,A veces,2,IA y ML,Presencial,2.95,2026-08-13
E0278,Administración,6,24,Mujer,17.4,6.6,49,TransMilenio,3,5,3,6.7,A veces,3,Analítica de negocio,Híbrida,3.46,2026-08-15
E0279,Ingeniería Industrial,6,25,No binario,28.0,6.9,85,Bus,5,4,1,5.0,Frecuentemente,3,Analítica de negocio,Presencial,3.61,2026-08-18
E0280,Ingeniería Industrial,4,18,Mujer,9.0,7.0,61,Bus,4,4,1,5.6,A veces,3,No estoy seguro,Presencial,3.45,2026-08-10
E0281,Economía,3,18,Hombre,18.0,7.8,0,TransMilenio,3,4,4,7.4,A veces,3,Visualización,Presencial,4.0,2026-08-09
E0282,Ingeniería Industrial,6,21,Mujer,20.5,7.9,65,Moto,4,4,2,2.8,Frecuentemente,2,No estoy seguro,Presencial,3.33,2026-08-19
E0283,Psicología,3,21,Hombre,7.6,6.8,34,Carro,4,3,0,9.0,Frecuentemente,3,IA y ML,Híbrida,3.69,2026-08-14
E0284,Ciencia de Datos,1,17,Mujer,21.2,6.1,19,TransMilenio,5,4,0,5.7,A veces,3,Visualización,Virtual,3.73,2026-08-06
E0285,Ciencia de Datos,6,18,Hombre,17.1,6.9,63,Bus,4,5,0,1.0,Todos los días,4,IA y ML,Presencial,3.07,2026-08-18
E0286,Ingeniería de Sistemas,3,21,Hombre,23.4,7.6,35,Moto,4,4,5,7.6,Todos los días,3,Visualización,Híbrida,3.54,2026-08-10
E0287,Administración,4,21,Mujer,12.3,6.9,0,TransMilenio,4,4,3,9.7,Todos los días,1,Analítica de negocio,Presencial,3.05,2026-08-07
E0288,Ingeniería Industrial,4,17,Mujer,17.6,6.2,94,TransMilenio,5,3,4,7.7,Nunca,1,IA y ML,Presencial,3.81,2026-08-02
E0289,Economía,3,20,Mujer,21.7,7.2,39,Carro,4,3,6,7.0,A veces,3,Analítica de negocio,Presencial,3.75,2026-08-09
E0290,Ciencia de Datos,5,23,Mujer,15.7,5.8,43,TransMilenio,5,3,2,6.7,A veces,4,IA y ML,Presencial,3.08,2026-08-02
E0291,Ciencia de Datos,6,22,Mujer,12.5,6.1,74,Carro,3,4,5,7.1,Frecuentemente,2,No estoy seguro,Híbrida,3.27,2026-08-15
E0292,Ciencia de Datos,4,20,Hombre,23.7,4.7,65,TransMilenio,5,3,2,9.7,Todos los días,3,Analítica de negocio,Presencial,3.94,2026-08-03
E0293,Ingeniería de Sistemas,3,22,Mujer,16.1,5.7,61,Caminando,5,4,1,3.6,Frecuentemente,2,Analítica de negocio,Presencial,3.03,2026-08-16
E0294,Ingeniería de Sistemas,2,18,Hombre,22.7,7.1,23,Bicicleta,4,4,2,6.8,Todos los días,2,Visualización,Presencial,3.46,2026-08-18
E0295,Ciencia de Datos,2,20,Mujer,7.4,,9,Bus,3,4,2,8.9,Frecuentemente,4,Ciencia social computacional,Híbrida,3.36,2026-08-15
E0296,Ingeniería de Sistemas,1,17,Mujer,17.7,6.6,30,Carro,5,3,4,6.3,Todos los días,3,IA y ML,Virtual,3.54,2026-08-13
E0297,Diseño,4,20,Hombre,16.6,6.9,0,TransMilenio,3,4,3,3.6,Frecuentemente,3,Ingeniería de datos,Presencial,3.37,2026-08-06
E0298,Ingeniería de Sistemas,4,21,Hombre,21.4,7.2,38,Moto,4,4,3,8.5,Frecuentemente,2,No estoy seguro,Presencial,3.64,2026-08-21
E0299,Administración,6,19,Hombre,25.6,6.3,24,Caminando,5,3,3,7.4,Frecuentemente,3,Ingeniería de datos,Presencial,3.46,2026-08-19
E0300,Ingeniería Industrial,8,25,Hombre,19.8,7.5,73,Bicicleta,5,5,7,6.6,Frecuentemente,2,No estoy seguro,Presencial,3.56,2026-08-16
E0301,Economía,2,17,Hombre,7.2,6.7,6,Carro,2,5,3,13.2,A veces,2,Analítica de negocio,Virtual,3.4,2026-08-20
E0302,Administración,5,21,Mujer,10.5,6.3,55,TransMilenio,5,3,2,5.5,Nunca,1,IA y ML,Presencial,3.25,2026-08-09
E0303,Ingeniería Industrial,4,24,Hombre,24.0,6.1,37,TransMilenio,4,4,1,10.2,Nunca,4,No estoy seguro,Virtual,3.08,2026-08-16
E0304,Administración,2,18,Hombre,17.0,6.9,35,Carro,4,4,2,15.5,Nunca,1,Visualización,Híbrida,3.59,2026-08-18
E0305,Ingeniería Industrial,3,18,Mujer,9.5,6.7,40,Bus,5,3,5,9.5,Frecuentemente,2,Analítica de negocio,Híbrida,2.93,2026-08-09
E0306,Ingeniería Industrial,2,19,Hombre,16.7,5.7,82,Bicicleta,5,3,3,11.2,Frecuentemente,3,Ingeniería de datos,Híbrida,3.7,2026-08-01
E0307,Ingeniería de Sistemas,1,19,Mujer,12.5,6.3,90,TransMilenio,4,3,1,9.3,A veces,5,No estoy seguro,Presencial,3.13,2026-08-21
E0308,Economía,3,24,Hombre,12.9,,83,Moto,3,3,2,12.7,Todos los días,3,IA y ML,Presencial,3.22,2026-08-02
E0309,Ingeniería de Sistemas,3,21,No binario,14.8,7.9,0,Carro,4,4,5,12.4,A veces,5,Ingeniería de datos,Híbrida,3.52,2026-08-03
E0310,Ciencia de Datos,3,20,Mujer,5.9,5.6,53,TransMilenio,5,4,3,10.7,A veces,5,Ciencia social computacional,Presencial,3.15,2026-08-13
E0311,Diseño,4,18,Hombre,30.1,6.9,65,Carro,4,4,2,6.5,Frecuentemente,2,No estoy seguro,Presencial,2.95,2026-08-03
E0312,Diseño,3,20,Mujer,10.8,4.7,240,Carro,4,4,4,11.9,Frecuentemente,3,IA y ML,Presencial,2.99,2026-08-01
E0313,Administración,2,18,Mujer,9.6,6.7,0,Bus,3,4,3,15.1,Nunca,3,,Híbrida,3.25,2026-08-18
E0314,Ciencia de Datos,2,16,Mujer,8.2,7.8,84,Bus,4,4,3,6.1,A veces,4,Ciencia social computacional,Presencial,3.51,2026-08-06
E0315,Administración,7,24,Mujer,13.4,6.1,69,Bus,4,4,0,6.5,Frecuentemente,3,Visualización,Presencial,3.6,2026-08-02
E0316,Economía,4,20,Mujer,18.8,5.7,74,Carro,3,5,3,9.0,Todos los días,1,,Presencial,3.15,2026-08-01
E0317,Ciencia de Datos,6,20,Hombre,16.8,8.2,60,TransMilenio,3,5,4,5.7,A veces,4,Ingeniería de datos,Presencial,3.59,2026-08-03
E0318,Economía,1,19,Mujer,8.1,7.0,66,Carro,4,4,3,3.2,A veces,3,IA y ML,Presencial,2.89,2026-08-05
E0319,Economía,6,21,Mujer,17.8,,38,Bus,4,3,5,8.2,Frecuentemente,2,No estoy seguro,Presencial,3.58,2026-08-04
E0320,Ciencia de Datos,2,20,Hombre,20.1,5.6,75,Caminando,5,4,3,10.7,A veces,4,IA y ML,Presencial,4.03,2026-08-02
E0321,Diseño,6,25,Mujer,16.3,7.1,,Moto,3,4,4,8.0,A veces,2,No estoy seguro,Presencial,3.72,2026-08-10
E0322,Economía,5,22,Hombre,9.9,8.0,117,Caminando,5,4,0,8.7,Frecuentemente,3,Ingeniería de datos,Híbrida,3.18,2026-08-08
E0323,Ingeniería Industrial,3,21,Hombre,26.8,6.2,75,TransMilenio,4,5,2,3.9,A veces,3,Ciencia social computacional,Presencial,3.93,2026-08-03
E0324,Ingeniería de Sistemas,5,24,Hombre,18.2,7.4,69,Carro,5,4,2,13.7,Todos los días,3,Analítica de negocio,Híbrida,3.43,2026-08-13
E0325,Ciencia de Datos,6,20,Hombre,26.3,6.8,20,Carro,5,3,5,6.0,Frecuentemente,2,IA y ML,Presencial,3.39,2026-08-02
E0326,Ingeniería de Sistemas,3,21,Mujer,12.5,6.2,73,TransMilenio,3,5,2,3.6,Frecuentemente,4,Visualización,Presencial,3.66,2026-08-19
E0327,Diseño,3,17,Hombre,10.3,8.6,23,TransMilenio,3,4,4,1.0,Frecuentemente,3,Visualización,Híbrida,3.88,2026-08-12
E0328,Administración,3,23,Hombre,11.9,8.6,76,Bus,5,5,2,17.5,A veces,2,Visualización,Híbrida,3.97,2026-08-17
E0329,Psicología,6,22,Hombre,24.3,6.4,12,TransMilenio,5,4,3,10.2,Frecuentemente,1,Analítica de negocio,Presencial,3.22,2026-08-16
E0330,Economía,1,18,Mujer,3.1,6.8,66,Bicicleta,4,4,0,9.2,Frecuentemente,3,Analítica de negocio,Presencial,3.34,2026-08-06
E0331,Administración,3,25,Hombre,12.4,5.7,64,TransMilenio,5,3,3,7.6,Frecuentemente,3,IA y ML,Presencial,3.09,2026-08-18
E0332,Psicología,5,20,Mujer,16.9,8.2,32,Moto,4,4,5,7.2,Frecuentemente,2,No estoy seguro,Virtual,3.4,2026-08-19
E0333,Economía,5,18,Hombre,16.1,7.2,44,Carro,4,4,3,6.1,A veces,2,Analítica de negocio,Presencial,3.65,2026-08-09
E0334,Ciencia de Datos,6,25,Hombre,24.0,9.2,32,Bus,3,5,3,8.4,Frecuentemente,2,Analítica de negocio,Presencial,4.19,2026-08-01
E0335,Ingeniería Industrial,1,23,Hombre,20.7,7.7,0,Caminando,5,3,6,11.9,Todos los días,2,IA y ML,Presencial,3.76,2026-08-16
E0336,Psicología,4,19,Hombre,15.6,6.1,37,TransMilenio,4,3,3,12.1,Frecuentemente,3,Ciencia social computacional,Presencial,3.31,2026-08-16
E0337,Ciencia de Datos,5,18,Mujer,11.8,6.5,54,TransMilenio,4,5,2,2.4,Todos los días,4,Analítica de negocio,Presencial,3.29,2026-08-04
E0338,Administración,2,16,Hombre,14.8,6.3,76,Bus,4,5,6,7.0,A veces,3,IA y ML,Presencial,3.36,2026-08-05
E0339,Ingeniería Industrial,5,20,Mujer,16.7,,74,TransMilenio,3,3,2,1.7,A veces,2,IA y ML,Híbrida,3.02,2026-08-10
E0340,Ingeniería Industrial,3,20,Hombre,10.4,6.6,65,TransMilenio,4,5,0,12.9,A veces,3,Ciencia social computacional,Híbrida,3.74,2026-08-18
E0341,Economía,5,19,Hombre,8.7,6.4,75,TransMilenio,4,4,0,4.7,A veces,3,Ciencia social computacional,Híbrida,2.87,2026-08-11
E0342,Ciencia de Datos,2,18,Mujer,22.8,7.9,83,Carro,4,4,5,7.7,Frecuentemente,4,Visualización,Presencial,3.73,2026-08-07
E0343,Ciencia de Datos,4,19,Mujer,19.5,7.3,90,Bicicleta,5,4,0,10.2,A veces,5,Analítica de negocio,Presencial,3.95,2026-08-19
E0344,Ingeniería Industrial,1,20,Hombre,18.6,7.0,88,TransMilenio,4,4,3,10.7,A veces,4,No estoy seguro,Presencial,3.31,2026-08-07
E0345,Psicología,5,20,Hombre,20.8,8.1,94,Moto,5,3,4,2.1,A veces,4,Visualización,Presencial,3.3,2026-08-10
E0346,Ingeniería de Sistemas,4,22,Mujer,17.6,6.6,89,TransMilenio,5,3,1,6.7,Todos los días,4,No estoy seguro,Presencial,3.54,2026-08-12
E0347,Ciencia de Datos,6,22,Mujer,11.1,7.3,65,Bus,4,4,2,18.0,Nunca,2,No estoy seguro,Presencial,2.62,2026-08-04
E0348,Ingeniería Industrial,1,17,Hombre,16.0,7.1,15,Bicicleta,4,2,1,12.8,Todos los días,4,IA y ML,Presencial,3.48,2026-08-04
E0349,Ingeniería Industrial,1,19,Mujer,14.6,7.1,90,Moto,5,3,4,11.0,Nunca,4,IA y ML,Híbrida,3.47,2026-08-07
E0350,Ingeniería Industrial,1,17,Hombre,13.2,7.4,19,TransMilenio,4,2,3,6.8,Frecuentemente,3,IA y ML,Presencial,3.2,2026-08-10
E0351,Diseño,5,23,Mujer,10.3,7.8,22,Carro,3,4,2,6.3,Nunca,2,IA y ML,Presencial,3.18,2026-08-10
E0352,Ingeniería Industrial,6,22,Hombre,18.9,6.0,89,TransMilenio,5,3,4,9.9,A veces,2,IA y ML,Presencial,3.78,2026-08-19
E0353,Ciencia de Datos,2,16,Mujer,17.5,7.9,92,Bus,4,3,3,12.6,Nunca,4,Analítica de negocio,Presencial,3.53,2026-08-16
